SymbolID;Recommendations
S8377154;{791,Buy,NA,0}{259,Buy,0.5505618,7}{34151,Buy,0.3268999,11}{4262,Buy,0.278649,11}{855,Hold,0.1976048,17}{1262,Buy,NA,21}{1262,Buy,NA,22}{4426,Buy,0.5341043,34}{2309,Buy,0.4246324,37}{791,Buy,NA,48}{1262,Buy,0.3601036,52}
S3093687;{2300,Hold,NA,0}{1422,Hold,0.02564103,0}
S47341190;{1709,Buy,0.183899,0}{3685,Buy,NA,4}{1078,Buy,0.2536565,18}{4002,Hold,0.0458568,26}{1709,Buy,0.2053033,54}
S24027218;{1404,Buy,0.1884641,0}{1289,Buy,0.167002,0}{1901,Buy,0.1938296,0}{630,Buy,0.16633,1}{846,Buy,0.283912,3}{1281,Buy,NA,14}{1415,Buy,0.1035508,14}{1415,Buy,0.1417078,16}{846,Buy,0.2647803,17}{1289,Buy,0.1834147,20}{1281,Buy,0.1903021,22}{1289,Buy,0.2393561,23}{1281,Buy,0.1511483,25}{3932,Hold,0.07386364,26}
S39807105;{1156,Hold,NA,0}{3878,Buy,0.2029654,0}{22745,Sell,-0.06280599,0}{22741,Buy,0.1325334,3}{1156,Hold,0.04262901,12}{4401,Hold,-0.006289308,16}{3705,Buy,0.1182903,20}{3878,Buy,0.156961,24}{22741,Buy,0.1733333,26}{1156,Hold,0.02040816,47}{223,Buy,0.09423275,51}
S39220131;{2094,Hold,0.3235294,0}{1472,Buy,0.4309384,3}{591,Hold,0.3730991,7}{26616,Hold,0.09514031,14}{4202,Hold,-0.1409334,24}{1410,Hold,-0.05893424,27}{1410,Hold,-0.06944283,28}{2094,Hold,NA,32}{3260,Buy,0.05621806,32}{4636,Hold,0.05741899,34}{591,Hold,0.05886371,36}{1410,Buy,0.06741573,37}
S8377154;{1839,Buy,0.08523626,0}{1839,Buy,0.2759171,24}{2309,Hold,NA,27}{1262,Buy,0.994852,30}{1839,Buy,0.3517319,34}{259,Buy,0.4925373,34}{3480,Buy,0.4293722,35}{259,Buy,0.4737406,37}{777,Buy,0.4427157,40}{1839,Buy,0.3329631,41}{855,Buy,0.3318535,42}{4531,Buy,NA,47}{4262,Buy,0.2115093,48}{2309,Hold,0.6862545,51}
S97348;{866,Sell,-0.1262614,0}{1496,Buy,0.3743888,4}
S580834;{754,Hold,0.05457422,0}{2291,Hold,NA,15}{754,Hold,0.2141565,32}{2291,Hold,NA,44}{2291,Hold,NA,47}
S6788160;{3927,Hold,0.6435643,0}{4286,Buy,0.5171265,27}{8593,Hold,NA,31}{3563,Hold,0.6005688,32}{3353,Hold,0.5494626,33}{2240,Hold,0.3408811,33}{3226,Hold,NA,34}{3563,Hold,0.6005688,35}{1662,Hold,0.5988136,36}{877,Buy,0.6617971,37}{4175,Buy,1.043075,40}{13559,Hold,0.2258452,40}{3378,Hold,0.1256155,41}{3563,Hold,0.04519782,46}{2240,Hold,0.1153127,52}
S3215079;{8593,Hold,0.1122346,0}{1271,Buy,0.3735216,36}{3178,Buy,0.08370703,42}{3167,Hold,0.08370703,42}{3030,Hold,NA,42}{3178,Buy,0.02982955,44}
S2868159;{1411,Buy,0.06049822,0}
S2702259;{1718,Hold,NA,0}{4272,Hold,0.01230875,0}{4257,Sell,-0.04003746,5}{1718,Hold,NA,55}
S184996;{3503,Hold,0.05263158,0}{146353,Sell,-0.2707384,38}
S2772688;{1718,Hold,NA,0}
S37177112;{2134,Buy,0.2257514,0}{3740,Buy,0.1405931,4}{22739,Buy,0.3136289,11}{22718,Buy,0.2362031,18}{8818,Hold,-0.05049633,19}{22739,Buy,0.3005311,27}{22718,Hold,0.02086107,57}{22739,Buy,0.1544516,58}
S9850112;{3218,Hold,0.07918031,0}{272,Buy,0.2607745,50}{3908,Buy,0.1840957,57}
S1320488;{530,Buy,0.3425129,0}{3014,Buy,0.3000703,6}{3228,Hold,0.002419634,12}{3857,Hold,0.09609061,14}{3153,Hold,-0.04661017,26}{1856,Hold,0.07334526,27}{859,Hold,0.2163656,29}{4441,Hold,0.08573568,30}{530,Buy,0.4975665,30}{3118,Hold,0.119403,32}
S35262136;{3833,Hold,0.0114336,0}{1230,Buy,0.1989796,21}{839,Buy,0.145959,25}{738,Buy,0.1496211,32}{4744,Buy,0.1796575,35}{2094,Buy,0.1514615,37}{301,Buy,0.2110575,43}
S2023109;{3839,Hold,-0.001354096,0}{1422,Hold,-0.0352065,0}{3605,Buy,0.3710987,23}{1422,Hold,0.02333932,25}{3839,Hold,0.07792896,30}{11075,Buy,NA,30}{3839,Hold,0.00374277,36}{3839,Buy,0.2179369,47}{11075,Buy,0.1454545,54}{4113,Buy,0.2035398,57}
S17230176;{1700,Buy,0.2128995,0}{4714,Buy,NA,11}{1700,Buy,0.2624387,14}{3141,Hold,NA,17}{1700,Buy,0.1555193,19}{4714,Buy,NA,21}{4714,Buy,NA,23}{1700,Buy,0.2009042,26}{15240,Buy,0.276034,44}{1700,Buy,0.3548203,49}{3141,Hold,NA,54}{1700,Buy,0.2455749,57}
S3066798;{1156,Buy,0.08499096,0}{1156,Buy,0.1139059,21}{29156,Buy,0.1498383,21}{14772,Buy,0.2464387,24}{3516,Buy,0.2052877,42}{1156,Buy,0.2161632,46}{29156,Buy,0.1014949,49}
S27897285;{1700,Buy,0.2558607,0}{1700,Buy,0.2347712,5}{1700,Buy,0.2382368,13}{1700,Buy,0.2382368,13}{1877,Hold,-0.02868417,33}{1700,Buy,0.145213,36}{277,Hold,0.1306341,38}{1700,Buy,0.1296882,43}{1700,Buy,0.1268029,52}{1700,Buy,0.1387792,53}
S48769203;{860,Hold,0.04648333,0}{860,Hold,-0.02732966,6}{4705,Hold,0.05911804,11}{587,Hold,0.01097631,11}{22741,Hold,NA,12}{3172,Hold,NA,14}{159676,Buy,0.1294486,23}{3172,Hold,NA,27}{860,Hold,-0.01773794,32}{3506,Buy,0.1801541,36}{3985,Hold,NA,51}{4212,Hold,NA,56}{4212,Hold,NA,59}
S591675;{1307,Buy,0.1633705,0}{4335,Buy,0.1467509,0}{1552,Buy,0.1696927,32}
S94311056;{2208,Buy,0.4021968,0}{3084,Buy,0.2463971,0}{3111,Buy,NA,0}{1720,Buy,0.2074472,0}{4149,Hold,0.01269767,0}{3084,Buy,0.2703454,1}{3117,Buy,0.07185391,1}{22684,Buy,0.1918951,2}{2023,Hold,0.03297576,2}{1573,Hold,-0.01470004,3}{1661,Hold,0.0250298,3}{342,Buy,0.0727056,3}{430,Buy,0.1751802,4}{510,Buy,0.2051097,5}{2208,Buy,0.4461316,5}{122595,Buy,0.1499722,8}{430,Buy,0.2218964,11}{3084,Buy,0.3033561,11}{2109,Buy,0.1853959,12}{3116,Buy,0.1396683,13}{1864,Buy,0.1029126,16}{2208,Buy,0.4297061,18}{736,Buy,0.1655949,20}{430,Buy,0.186615,23}{3111,Buy,0.05501719,24}{2109,Buy,0.1722413,24}{3105,Hold,-0.03175833,27}{3117,Buy,0.04683623,28}{3116,Buy,0.1243797,28}{3363,Hold,-0.1489362,29}{3105,Hold,-0.03288201,29}{3864,Buy,0.2307692,30}{1191,Hold,0,30}{3116,Buy,0.1153846,30}{4893,Hold,NA,30}{3084,Buy,0.2423807,31}{332,Sell,-0.353907,32}{2146,Buy,0.09071762,33}{3167,Buy,NA,33}{4587,Buy,0.2411614,33}{1661,Hold,-0.02963743,33}{3111,Buy,NA,34}{1276,Buy,0.1273519,35}{3178,Hold,-0.1058933,35}{868,Hold,-0.1447675,35}{922,Buy,0.24533,36}{1864,Buy,0.08966376,36}{1720,Buy,0.2064134,36}{13471,Buy,NA,36}{2208,Buy,0.2536729,37}{430,Buy,0.1753183,37}{2208,Buy,0.2536729,37}{3084,Buy,0.2536729,37}{342,Buy,0.05890658,38}{1720,Buy,0.2295732,40}{342,Buy,0.09961717,41}{3864,Buy,0.3314471,42}{3084,Buy,0.350211,46}{2109,Buy,0.2658228,46}{1078,Buy,0.2236287,46}{1864,Buy,0.1814346,46}{332,Sell,-0.4917408,48}{3116,Buy,0.1435832,48}{2208,Buy,0.3513514,49}{430,Buy,0.2895461,50}{2208,Buy,0.4232343,52}{4587,Buy,0.450677,53}{2208,Buy,0.4067171,53}{3864,Buy,NA,54}{3084,Buy,NA,54}
S48162117;{1202,Hold,-0.08039937,0}{1156,Hold,-0.05111723,29}{29156,Sell,-0.02050811,29}{29156,Sell,-0.08743009,31}{1858,Hold,0.1456135,34}{4705,Hold,0.02502261,34}{1156,Hold,-0.09383221,40}{1156,Hold,-0.1103698,55}
S385049;{4188,Buy,NA,0}{3691,Buy,0.1209346,3}{307,Hold,0.05676329,15}{4188,Buy,NA,43}{140631,Buy,0.02850426,50}
S2200077;{4548,Hold,NA,0}{8593,Buy,0.1629956,20}{3260,Buy,0.2455516,33}
S2911483;{3383,Hold,2.325219,0}{3644,Hold,2.372712,2}{4225,Hold,2.422678,2}{4103,Buy,2.85435,5}{4224,Buy,2.829642,5}{876,Buy,2.548499,29}
S20763182;{303,Hold,0.08747801,0}{3112,Hold,0.03950104,0}{893,Buy,0.3193667,0}{1481,Hold,0.01920815,5}{1709,Buy,0.1791584,12}{1571,Buy,0.1192862,28}{3173,Buy,NA,43}
S454041;{1782,Buy,0.2288367,0}{22921,Buy,NA,39}
S28177108;{4040,Buy,0.2263575,0}
S19704106;{3325,Buy,0.141201,0}{345,Buy,0.1333024,20}{4375,Buy,0.1111111,29}{749,Buy,0.2115659,45}
S30885142;{29084,Buy,0.1942809,0}{31877,Buy,0.1978097,11}{29084,Buy,0.2186749,12}{252,Buy,0.05342363,28}{591,Buy,0.06253795,32}{29084,Buy,0.08512915,34}{690,Buy,0.07692308,36}{591,Buy,0.09230769,36}{1799,Buy,0.2762646,37}{1410,Buy,0.2451362,37}{26616,Buy,0.1673152,37}{23052,Sell,-0.2529183,37}{252,Buy,0.08208378,39}{591,Buy,NA,51}{2094,Buy,0.1852086,53}{14957,Buy,0.2483995,54}{28927,Buy,0.1785041,55}{1410,Buy,0.257071,55}
S30592235;{1700,Buy,0.2677936,0}{1700,Buy,0.06542056,18}{769,Hold,0.1454285,19}{1700,Buy,0.2890095,26}{1700,Buy,0.2297735,28}{1877,Buy,0.365338,30}{1877,Buy,0.3212949,30}{4349,Buy,0.4144649,46}{1700,Buy,0.4713474,51}
S1235493;{299,Buy,0.2382075,0}{4331,Hold,0.1263318,33}{1074,Sell,-0.002327902,56}
S2938636;{3097,Sell,-0.0577582,0}{3006,Hold,0.04291537,32}{4317,Sell,0.05700264,46}{3006,Hold,0.1457922,51}
S37942103;{4138,Buy,0.1994609,0}{8635,Hold,NA,0}{29406,Hold,-0.08355795,0}{528,Buy,0.1276128,1}{4021,Buy,0.1057556,2}{8635,Hold,NA,12}{4138,Buy,0.07556921,17}{25062,Hold,0.02399064,32}{3924,Hold,0.02249489,34}
S3443652;{4876,Buy,0.2734397,0}{3467,Buy,0.10138,17}{4876,Buy,0.1853023,38}
S144666;{2245,Buy,0.1282687,0}{1358,Hold,NA,22}{2245,Buy,0.134897,33}
S15635118;{4365,Buy,0.122449,0}{665,Buy,0.2455885,55}
S3511390;{6233,Buy,1.719478,0}{6233,Buy,1.515431,47}{371,Hold,1.373669,50}{4222,Buy,1.688323,51}{3703,Buy,1.607418,55}{6233,Buy,1.34717,56}
S7097194;{1700,Hold,NA,0}{3237,Hold,NA,9}{1700,Hold,NA,10}{1700,Hold,NA,19}{1700,Hold,NA,23}{3395,Buy,NA,26}{2074,Hold,NA,46}{4056,Buy,0.1007155,49}
S37505145;{31573,Buy,0.1205297,0}{22221,Hold,-0.04418448,13}{3467,Buy,0.2114191,39}{14970,Buy,NA,51}{371,Hold,0.09331748,53}{22221,Hold,-0.006075019,53}{1672,Buy,0.3226959,56}{4716,Buy,NA,57}{31573,Buy,0.2102326,58}
S37177112;{1359,Buy,0.3279037,0}{3740,Buy,0.3456091,0}{3781,Buy,0.3212415,35}{2112,Buy,0.3083968,36}{15005,Buy,0.3259259,42}
S43958155;{827,Buy,1.251838,0}{827,Buy,1.214432,14}{24685,Buy,1.187629,20}{4770,Buy,NA,21}{304,Buy,1.353181,31}{1862,Buy,1.275397,35}{1911,Buy,1.256703,37}{4770,Buy,1.198508,41}{3409,Buy,NA,41}{3368,Hold,NA,42}{827,Buy,NA,44}{606,Buy,1.228034,45}{3452,Hold,1.005231,45}{1911,Buy,1.178522,45}{1712,Buy,1.104254,45}{1911,Buy,NA,45}{4770,Buy,NA,49}{13144,Hold,0.8323832,51}
S36334265;{1700,Hold,NA,0}{1700,Buy,0.3108873,14}{1700,Buy,0.4599662,26}{1700,Buy,0.4537108,32}{1700,Buy,0.3641585,42}{3278,Buy,0.2364525,45}{4221,Hold,0.1179759,46}{1700,Buy,0.3974698,46}{4349,Hold,-0.05854663,46}{1700,Buy,0.25,52}{4251,Buy,0.1469437,56}
S314697;{301,Hold,0.1710581,0}
S45397242;{3339,Hold,NA,0}{372,Buy,1.823633,6}{3339,Hold,NA,29}{879,Hold,1.375421,30}{1795,Hold,1.260849,35}{4640,Hold,NA,35}{274,Buy,1.514622,38}{3339,Hold,NA,44}{274,Buy,1.521113,45}{15115,Hold,1.349391,52}{1392,Buy,NA,57}{1177,Hold,1.105408,58}
S3703545;{3750,Buy,0.2815818,0}
S19655115;{13455,Buy,0.1494253,0}{860,Buy,0.1666667,26}{3705,Hold,0.1962331,32}{13455,Buy,0.3329848,37}{22616,Hold,NA,41}{22616,Hold,NA,43}{860,Buy,0.2559658,49}
S20713127;{27732,Buy,0.8994554,0}{140756,Hold,-0.08609917,42}{27732,Buy,0.9056454,44}
S37310117;{3737,Hold,0.3313742,0}{692,Hold,0.8376901,37}{7283,Hold,0.6598491,40}{4393,Hold,NA,43}{3199,Buy,0.6787835,44}{3199,Buy,0.7512074,45}{4393,Hold,NA,48}{1408,Hold,0.6009389,53}
S6959118;{860,Buy,0.1121628,0}{159676,Hold,0.09170306,8}{3172,Hold,NA,13}{3172,Hold,NA,21}{860,Buy,0.1424404,30}{860,Buy,0.04282228,51}
S10639157;{752,Sell,-0.2113565,0}{3729,Sell,-0.4044074,30}{14342,Sell,-0.4786236,45}{1190,Sell,NA,49}{15240,Hold,NA,56}
S2766091;{827,Buy,0.1743067,0}{4070,Buy,0.1104942,47}{579,Buy,0.04108828,47}{4513,Buy,NA,49}{827,Buy,0.1124514,50}{3459,Buy,NA,50}{4469,Buy,0.1124514,50}{2096,Buy,0.1589855,52}
S4094584;{847,Buy,0.2178215,0}{847,Buy,0.03533195,40}{379,Buy,0.08594677,46}{847,Buy,0.01985474,49}{4222,Buy,0.1161081,54}
S23987404;{1455,Buy,0.1032498,0}{281,Buy,0.2113565,2}{3054,Buy,0.08473711,3}{3854,Buy,0.1800924,4}{138902,Buy,0.2314007,4}{3012,Buy,0.3468445,4}{22515,Buy,0.1372064,10}{3084,Buy,0.04115022,15}{3012,Buy,0.3375796,17}{3084,Buy,0.1061364,22}{3074,Buy,NA,42}{4237,Buy,0.2300445,45}{941,Buy,0.1562179,47}{3053,Buy,0.1690647,47}{4309,Buy,0.3299233,48}{1936,Buy,0.2118843,49}{3014,Buy,0.3812875,49}{1187,Hold,NA,49}{603,Buy,0.1727912,49}{3057,Buy,0.1653503,51}{14907,Buy,0.1912469,51}{15211,Buy,0.1653503,51}{1527,Buy,0.2559886,51}{1831,Buy,0.07719928,52}{4086,Buy,0.04352252,53}{2252,Buy,0.1453296,53}{3154,Buy,0.3200905,54}{3057,Buy,0.005783254,54}{281,Buy,0.1271133,55}{136911,Sell,-0.1859737,55}{930,Buy,0.1802708,56}{1892,Buy,0.1106997,58}{1840,Buy,0.19984,63}
S8165174;{3159,Hold,NA,0}{669,Buy,0.3235294,16}{3314,Hold,-0.01544986,17}{510,Buy,0.1974209,24}{2303,Buy,0.3128282,47}{3314,Hold,0.07482431,50}{3650,Buy,0.4675486,50}{3159,Buy,0.4721346,51}{510,Buy,0.5180266,53}{783,Buy,0.5812777,53}{2185,Buy,0.4371257,54}{3130,Buy,0.3881177,55}{1717,Buy,0.4806589,55}{4786,Buy,0.3368984,56}{669,Buy,0.3992537,57}{3166,Buy,0.2126866,57}
S581116;{24089,Hold,0.01574403,0}{4043,Buy,0.2055109,51}
S2204583;{1270,Hold,-0.008834303,0}
S3489197;{4317,Buy,-0.1083445,0}{3041,Buy,0.08524418,30}{770,Buy,0.8099548,33}{4317,Buy,NA,39}{3830,Hold,NA,47}{3041,Buy,0.2850467,48}{1871,Hold,0.2765957,55}{3254,Buy,NA,56}{3049,Hold,0.13612,56}{1280,Buy,0.4495755,60}
S34745119;{22616,Hold,NA,0}{22616,Hold,NA,15}{860,Buy,-0.6168194,15}{13455,Buy,-0.5964594,19}{927,Hold,-0.6412719,23}{22616,Hold,NA,25}{22616,Hold,NA,52}{860,Buy,-0.6126661,62}
S997135;{27809,Hold,0.1854211,0}{27809,Hold,0.1945088,16}{1016,Hold,NA,27}{740,Buy,0.181033,32}{4374,Buy,0.1986603,32}{1866,Buy,0.1059908,36}{1117,Buy,0.09130034,37}{31787,Hold,NA,40}{27809,Hold,0.3408876,47}
S3010571;{22625,Buy,0.1610487,0}{139998,Hold,0.06032907,25}{1062,Hold,0.03973264,41}
S6419125;{577,Sell,-0.1301908,0}{3014,Buy,0.4590348,0}
S2608269;{33177,Buy,2.727232,0}
S2267887;{307,Buy,-0.06316537,0}{4186,Buy,0.07058476,10}{1167,Buy,0.1065542,23}{1298,Hold,0.08813088,36}{832,Buy,0.1150097,38}
S2439463;{3961,Buy,0.1807255,0}{1272,Buy,0.2693284,45}{787,Buy,0.2681577,48}
S46383102;{126486,Buy,1.470391,0}{3111,Buy,1.175893,5}{3157,Buy,1.34545,20}{4431,Buy,1.317086,23}{527,Buy,1.382502,28}{3157,Buy,1.555592,53}{22051,Buy,1.61217,54}{4285,Buy,1.576445,56}
S4177747;{610,Hold,0.02692201,0}{29287,Hold,0.02309719,6}{4263,Hold,-0.1078179,20}{29287,Hold,-0.05289232,34}{1218,Hold,-0.1257468,34}{3597,Hold,NA,43}{29191,Hold,-0.04409497,53}
S4669063;{1789,Hold,0.05552342,0}{577,Hold,0.09799616,55}
S1148287;{827,Buy,7.835081,0}{37728,Buy,7.835081,0}{606,Buy,6.6872,37}
S39807105;{1156,Hold,-0.003067485,0}{223,Buy,0.3051823,8}{3878,Buy,0.227222,9}{3126,Buy,0.3949275,13}{3705,Buy,0.2862319,13}{1156,Hold,0.08030248,16}{1156,Hold,-0.01288272,18}{3705,Buy,0.1533343,28}{1156,Hold,0.03327762,34}{4401,Hold,0.02919708,35}{31732,Hold,0.003022808,54}{1156,Hold,0.03796388,58}
S4206794;{3372,Buy,0.2484395,0}{503,Hold,0.01086301,43}{1702,Hold,NA,44}
S19655115;{3172,Buy,0.2057878,0}{6097,Hold,0.1254019,0}{1711,Buy,NA,54}
S3814856;{2248,Hold,0.08928224,0}{1444,Hold,NA,30}
S389685;{1219,Hold,0.08610653,0}{1546,Hold,0.04364746,37}{307,Hold,0.06438337,52}
S2204583;{3314,Hold,-0.04458599,0}{869,Hold,-0.02335456,0}{14927,Hold,0.2180268,3}
S2262101;{4357,Buy,0.03998384,0}{684,Buy,0.1441648,27}
S19087292;{510,Buy,0.2,0}{1709,Buy,0.1889664,11}{147618,Buy,0.2100678,13}{1735,Buy,0.1604518,18}{510,Buy,0.1604518,18}{1709,Buy,0.1604518,18}{3254,Buy,NA,19}{3144,Hold,NA,20}{3120,Buy,0.1688517,21}{36914,Buy,0.1788746,22}{4786,Buy,0.1317196,22}{2116,Buy,0.1002829,22}{1573,Hold,NA,23}{3106,Buy,0.2222222,23}{14927,Hold,0.08194113,25}{3510,Buy,0.1969358,28}{1709,Buy,0.1885895,30}{2073,Hold,0.01371497,35}{510,Buy,0.1422638,38}{2144,Hold,NA,49}{906,Sell,NA,50}
S553223;{3467,Sell,NA,0}
S3121985;{3457,Buy,0.0381159,0}{3586,Buy,0.1996572,40}{25536,Hold,NA,41}{3457,Buy,0.126364,46}{3813,Buy,0.1261658,48}
S65438;{2130,Hold,-0.01185771,0}{2130,Hold,-0.008642603,14}{2130,Hold,-0.02713774,20}{3478,Hold,NA,22}{3813,Buy,0.1123169,27}{3813,Buy,0.1232877,33}
S2745665;{1188,Buy,0.2497971,0}{1320,Hold,0.04548789,20}{828,Buy,0.2725546,22}{828,Buy,0.04589447,45}
S47439160;{4309,Hold,-0.00286533,0}{22523,Hold,0.1506524,15}{3461,Buy,0.2269163,16}{3673,Buy,0.2374706,18}{603,Hold,0.1731292,19}{1705,Buy,0.136083,19}{1209,Buy,0.136083,19}{1831,Buy,0.2498438,21}{1209,Buy,0.1390368,22}{1793,Hold,NA,22}{3673,Buy,0.2855123,23}{3348,Buy,0.3079827,24}{1793,Hold,NA,27}{3673,Buy,0.139731,53}
S6843203;{1700,Buy,0.1906943,0}{1707,Buy,0.1436889,21}{4157,Buy,0.1644833,21}{1707,Buy,0.223491,30}{4157,Buy,0.1363636,34}{1707,Buy,0.2118764,42}{4251,Hold,0.176236,51}
S21249258;{1901,Buy,0.08082707,0}{1901,Buy,0.1386139,10}{466,Buy,NA,17}{687,Buy,0.1432429,19}{14088,Buy,0.3361839,20}{1901,Buy,NA,22}{3505,Buy,0.1827957,25}{3709,Buy,0.4813951,34}{1289,Buy,0.260745,41}{1901,Buy,0.1922852,45}{1415,Buy,0.3314142,46}{3932,Buy,0.7018709,47}{3709,Buy,NA,52}{2259,Buy,NA,57}{3709,Buy,0.3882003,58}
S44420110;{10973,Sell,-0.2732778,0}{3737,Hold,0.01277657,25}{1408,Buy,0.2714558,33}
S3471458;{1275,Hold,0.002834096,0}{28927,Hold,-0.01714535,5}{2094,Hold,0.04882881,45}
S7291152;{3339,Buy,0.2973908,0}{4640,Buy,0.2888889,25}{372,Hold,0.1259259,25}{879,Hold,0.1175682,26}{3339,Buy,0.1748531,31}{4640,Buy,0.05014439,33}{1193,Hold,0.02564103,34}{372,Hold,-0.0324634,36}{879,Hold,-0.05446293,37}{697,Buy,0.2607161,37}{151720,Buy,0.2955975,38}{3339,Buy,0.1823899,38}{274,Hold,-0.0931677,39}{3339,Buy,0.3125,45}{1177,Buy,0.3412628,49}{879,Sell,0.08462606,57}
S39374150;{746,Buy,0.1951326,0}{591,Buy,NA,0}{690,Buy,0.1606736,4}{690,Buy,0.139726,49}
S1250670;{3383,Hold,-0.09161537,0}{876,Buy,0.1385076,10}{876,Buy,0.209564,40}
S175871;{307,Hold,0.002971768,0}{4036,Hold,0.1284047,40}{157517,Buy,0.120056,56}
S16542124;{3487,Buy,NA,0}{848,Buy,0.2873134,41}{24691,Buy,0.05212043,50}{14787,Buy,NA,52}
S4185678;{850,Hold,0.1399509,0}{157278,Hold,0.009328644,33}
S2690874;{1701,Hold,NA,0}
S30331217;{876,Buy,0.1589404,0}{4103,Sell,-0.1258278,0}{2102,Buy,0.1400651,3}{4145,Buy,0.2743823,5}{876,Buy,0.3372049,26}{4224,Hold,0.1563332,27}{2245,Buy,0.2284069,29}{3708,Buy,0.3252732,30}{4531,Buy,0.2704174,32}{4686,Buy,NA,33}{2002,Hold,NA,55}
S3554366;{3443,Buy,NA,0}{856,Hold,0.134044,24}{3443,Buy,0.2195122,30}{3929,Buy,0.3295554,33}{1081,Buy,NA,45}
S3768877;{1316,Hold,0.7075561,0}
S3077118;{1712,Buy,NA,0}{1862,Hold,0.3268077,20}{3796,Buy,1.051815,21}{37728,Hold,NA,31}{1919,Hold,NA,44}{1681,Hold,NA,48}
S29593164;{3936,Buy,0.4642472,0}{1281,Buy,NA,0}{1415,Buy,0.4667507,1}{1281,Buy,0.3755656,7}{3936,Buy,0.4655637,8}{3936,Buy,0.4468312,17}{2259,Buy,0.2470151,19}{1281,Buy,0.4115899,25}{1901,Buy,0.2244898,32}{1281,Buy,0.1949686,34}{1415,Buy,0.3548333,40}{4560,Buy,0.3281117,45}{1901,Buy,0.2770305,45}{1281,Buy,0.3426376,47}{694,Buy,0.2651822,50}
S3639565;{503,Hold,0.09007458,0}{1701,Buy,0.1732016,27}{1701,Buy,0.1732016,27}{503,Hold,0.1878712,30}{4080,Buy,0.1005354,48}
S17230176;{1700,Buy,0.3764126,0}{3141,Hold,NA,7}{1700,Buy,0.2893594,13}{1700,Buy,0.2675117,16}{4458,Hold,0.04599705,17}{1700,Buy,0.2071156,22}{4714,Buy,NA,25}{1700,Buy,0.1751608,27}{1700,Buy,0.1744344,41}{1700,Buy,0.1745796,42}{420,Hold,0.1170411,46}{1700,Buy,0.1836531,50}
S80102;{3191,Buy,2.599848,0}{138437,Buy,2.444732,28}
S4236243;{3399,Buy,0.2106538,0}{535,Buy,0.0799865,33}{535,Buy,0.02008288,50}{1399,Hold,NA,51}{1301,Hold,-0.05063291,51}
S29593164;{3755,Buy,0.3529216,0}{4433,Buy,0.164583,11}{1281,Hold,NA,13}{3755,Buy,0.3694027,16}{4560,Buy,0.3046751,22}{846,Buy,0.3045251,29}{1415,Buy,0.138088,32}{630,Buy,0.2256793,38}{3936,Buy,0.240178,47}{1281,Hold,NA,49}
S29593164;{1901,Buy,0.2300781,0}{756,Buy,0.01828877,12}{1901,Buy,0.2175754,22}{3755,Buy,0.2637363,26}{3936,Buy,0.1410563,42}{1901,Buy,0.116196,46}
S23548466;{1270,Hold,0.03950104,0}{1239,Sell,-0.1694352,17}{14972,Hold,0.08401084,21}{2088,Buy,0.1111111,21}{2303,Sell,-0.3401155,23}{2193,Buy,0.1363636,25}{1211,Buy,0.3812155,26}{2255,Hold,-0.08839779,26}{14927,Buy,0.1453504,27}{1796,Hold,-0.04554131,27}{3510,Buy,0.2271612,27}{3677,Sell,-0.3720994,28}{1717,Hold,NA,28}{1673,Hold,-0.0990991,28}{3128,Hold,0.09200109,28}{869,Buy,0.1326861,29}{3111,Hold,0.01468625,30}{3144,Sell,-0.2004264,31}{4240,Buy,0.09275053,31}{14927,Buy,0.1208967,32}{758,Buy,0.09920308,34}{3650,Buy,0.2633352,37}{3128,Hold,0.115449,38}{3159,Hold,NA,46}{3130,Buy,0.1951084,54}{635,Hold,0.04468146,56}
S22576226;{3278,Hold,0.02260495,0}{4251,Hold,0.2573345,21}{4221,Hold,0.131601,21}{1700,Hold,NA,34}{7286,Buy,0.04676684,40}{1700,Hold,NA,52}
S997135;{8843,Buy,0.1326861,0}{4061,Hold,-0.1909385,0}{1866,Buy,0.04384134,1}{140211,Hold,-0.1585761,2}{4891,Buy,0.1982817,3}{4374,Buy,0.4434303,6}{29410,Hold,-0.1933772,6}{619,Buy,0.3583441,8}{38019,Buy,0.164295,8}{29410,Hold,-0.2143169,9}{1558,Hold,0.2279889,16}{740,Sell,-0.2142362,23}{29410,Hold,-0.1868082,26}{1190,Buy,0.1859047,26}{4061,Hold,-0.06986805,27}{4061,Buy,0.7687075,45}
S23548466;{3130,Buy,0.1816433,0}{1211,Buy,NA,10}{14067,Buy,NA,17}{3128,Hold,0.1259259,20}{869,Buy,0.2037316,22}{2088,Buy,0.1690647,23}{22784,Buy,0.1690647,23}{1717,Hold,NA,23}{758,Buy,0.1990408,23}{2255,Hold,0.07687706,24}{3130,Buy,0.2862698,24}{14927,Buy,0.177163,25}{14972,Hold,0.03001766,25}{3108,Sell,NA,26}{3162,Buy,0.174743,27}{3650,Hold,0.1678832,28}{2185,Buy,0.1678832,28}{1673,Hold,-0.03649635,28}{4240,Buy,0.1262596,30}{3144,Sell,-0.01752088,42}{1211,Buy,0.2893983,53}
S49160135;{848,Buy,2.396899,0}{37816,Buy,2.190863,26}{684,Buy,1.853964,38}{3991,Buy,-0.6851187,41}
S1320488;{441,Hold,0.1351052,0}
S3814856;{1444,Hold,NA,0}{1491,Hold,NA,51}
