SymbolID;Recommendations;Decision
S27414253;{3105,Buy,NA,0}{3117,Buy,1.320116,0}{2208,Hold,1.029023,3}{3138,Buy,2.021523,35}{3105,Buy,NA,35}{3116,Buy,2.137624,39}{2208,Hold,NA,40}{14431,Buy,NA,41};Buy
S4678127;{1533,Hold,NA,0}{8593,Hold,NA,0}{1248,Hold,NA,50};Buy
S1918469;{1163,Buy,0.1322179,0}{4338,Buy,0.1070575,0}{3558,Buy,0.1565252,2}{1192,Hold,NA,51}{3757,Hold,3.24172,56}{4213,Hold,3.109203,57};Buy
S1448130;{3869,Buy,0.1488751,0}{346,Hold,0.1355932,19}{7228,Hold,0.07883817,21}{3878,Buy,0.1762729,24};Buy
S110280;{3552,Buy,0.1827321,0}{3552,Buy,0.1972275,19}{3260,Buy,0.1269403,27};Buy
S1222990;{2068,Sell,2.283335,0}{345,Hold,2.302684,42}{2101,Sell,NA,50}{3876,Hold,3.004226,50};Hold
S21249258;{2259,Buy,NA,0}{3709,Buy,0.5131046,15}{2259,Buy,0.2361466,19}{1229,Hold,0.1651037,19}{846,Buy,0.9474899,21}{3932,Buy,0.9245004,22}{1043,Hold,-0.03774981,22}{1415,Buy,0.6513476,24}{1699,Buy,0.2146893,25}{1043,Hold,-0.05450501,28}{4393,Buy,NA,29}{31680,Buy,0.2681885,29}{1638,Buy,0.2639702,31}{3932,Buy,0.7133956,34}{1043,Hold,0.06060606,37}{7283,Buy,0.4453028,45}{1552,Hold,-0.0665837,47}{846,Buy,NA,56}{466,Buy,0.2454655,60};Buy
S287346;{4684,Buy,NA,0};Buy
S4354116;{4138,Buy,0.4080801,0}{629,Buy,0.3924226,27}{3924,Hold,NA,45};Sell
S2645309;{3084,Buy,NA,0}{338,Hold,NA,29}{3082,Buy,NA,29}{1649,Buy,NA,31}{3082,Buy,NA,52};Sell
S1858788;{3610,Buy,0.2494794,0}{3610,Buy,0.2589173,33};Buy
S28177108;{3367,Hold,NA,0}{2120,Hold,NA,32};Hold
S45111148;{1823,Buy,0.2514933,0}{8855,Hold,NA,32}{3339,Hold,NA,38}{763,Sell,0.06869576,41}{3218,Buy,0.4073498,43}{576,Buy,0.3903684,46}{1566,Hold,0.1272239,57}{4743,Hold,NA,59}{4640,Hold,NA,60};Hold
S25246342;{1877,Buy,1.838118,0}{1700,Buy,1.341422,43};Buy
S8195195;{4640,Hold,0.1556321,0}{4640,Hold,0.1022642,33};Sell
S35262136;{1721,Hold,0.09174488,0}{1721,Hold,0.07003891,7}{1721,Hold,0.04265403,23};Hold
S45137137;{279,Hold,0.04190007,0}{3682,Hold,0.06761439,15}{3302,Hold,NA,19};Sell
S14670347;{3112,Buy,0.2022327,0}{1198,Buy,0.4107434,53}{3993,Hold,0.2054795,57};Hold
S46138235;{1708,Hold,NA,0}{420,Buy,0.3345196,0}{1708,Hold,NA,8}{1708,Hold,NA,15}{4685,Buy,0.2104481,28}{13919,Buy,NA,33};Sell
S175871;{3248,Hold,0.01237345,0};Buy
S47356301;{1700,Hold,NA,0}{1700,Hold,NA,4}{1700,Hold,NA,23}{1700,Hold,NA,30}{1700,Hold,NA,47}{1700,Hold,NA,52}{1700,Hold,NA,57};Sell
S3075574;{4516,Hold,1.185792,0};Buy
S27414253;{2208,Hold,1.292604,0}{3116,Sell,0.6455588,42}{3138,Hold,1.011239,42}{3077,Hold,NA,43}{430,Sell,NA,43}{1158,Buy,2.131097,44}{2208,Hold,1.168416,45}{2109,Hold,NA,45}{3077,Hold,NA,46}{3077,Buy,1.56545,46}{430,Sell,0.7580651,47}{303,Hold,1.009217,47}{881,Sell,0.2557608,47}{4527,Sell,0.7732293,48}{4527,Sell,0.7814425,49}{941,Hold,1.155692,50}{3105,Hold,NA,56};Buy
S4262777;{793,Buy,1.544139,0}{29657,Buy,1.626668,28}{2143,Buy,1.797328,30}{828,Buy,1.602165,30}{1188,Buy,1.787175,44};Buy
S33313171;{1864,Hold,0.3218771,0}{4526,Buy,NA,34}{1657,Buy,0.5923567,42}{3115,Buy,1.082249,49}{1642,Buy,1.082249,49};Sell
S46138235;{1700,Buy,0.2226932,1}{13919,Buy,0.05941962,4}{1700,Buy,0.2746431,6}{277,Buy,1.066471,7}{4685,Buy,0.2470631,11}{1700,Buy,0.3246383,27}{13919,Buy,0.178744,36}{1700,Buy,0.1212696,41}{14866,Hold,-0.05530745,42}{1700,Buy,0.1124422,46}{1700,Buy,0.1403509,52};Sell
S997135;{3662,Hold,0.1642743,0}{1098,Sell,-0.1561973,27}{740,Buy,0.2322275,33}{3539,Buy,0.1306766,34}{740,Buy,0.1086475,42}{1558,Hold,0.1769172,45}{3678,Hold,0.05441536,48}{1866,Hold,0.1454754,49};Buy
S15837194;{3222,Hold,0.04417671,0}{1498,Buy,NA,11}{944,Hold,0.05149636,17}{1529,Hold,0.01907499,24}{4365,Buy,0.1111111,27}{3160,Hold,NA,28}{4365,Buy,0.1447261,35}{1573,Hold,NA,54}{2190,Sell,-0.7765363,55};Sell
S14670347;{1709,Buy,0.1675423,0}{941,Buy,NA,10}{1709,Buy,0.1673152,25}{1571,Buy,0.5239948,25}{2116,Buy,0.3245033,26}{3077,Buy,0.6118633,27}{3124,Hold,0.1443102,29}{4249,Hold,NA,30}{245,Buy,0.2894907,31}{245,Buy,0.2886598,33}{3106,Hold,0.1067708,34}{1709,Buy,0.1271133,39}{1709,Buy,0.1278195,53};Buy
S11746101;{3705,Sell,0.03225806,0}{3878,Hold,0.03225806,0}{860,Hold,-0.001426534,18}{3302,Buy,0.2781955,36};Hold
S1693773;{303,Buy,0.25,0};Sell
S31194227;{4458,Buy,0.2263251,0}{3273,Buy,NA,27};Buy
S4225656;{15240,Buy,0.07130313,0}{3813,Hold,0.003649635,48};Buy
S1995438;{22325,Hold,0.0006981615,0}{3457,Buy,0.06126387,34};Buy
S2938636;{770,Hold,NA,0}{2119,Hold,NA,31}{3006,Buy,NA,35};Buy
S39455115;{3991,Hold,0.03819058,0}{3305,Buy,0.1338698,5}{279,Buy,0.06980961,9}{22616,Buy,0.1340011,24}{3305,Buy,0.1238025,58};Hold
S3780333;{477,Buy,0.400168,0};Buy
S2838216;{1700,Buy,0.3274924,0}{1700,Buy,0.3016928,4}{1700,Buy,0.32266,8}{2019,Buy,0.3095116,14}{1700,Buy,0.2868818,29}{1700,Buy,0.2831628,36}{1700,Buy,0.2960638,42}{4458,Hold,NA,44}{2074,Hold,0.08046935,46}{1700,Buy,0.3638892,53}{1700,Buy,0.3389078,56};Buy
S6843203;{1700,Buy,0.2291484,0}{1700,Buy,0.2124711,8}{1700,Buy,0.1627907,18}{1700,Buy,0.1627907,18}{769,Hold,0.1213905,22}{1700,Buy,0.1522634,30};Buy
S97348;{4099,Buy,0.1391375,0};Hold
S18471150;{4145,Buy,0.1446154,0}{433,Buy,0.1738029,53};Hold
S35262136;{1721,Hold,0.06494413,0};Sell
S150960;{735,Hold,0.08564536,0}{1524,Buy,0.2062726,0}{1524,Buy,0.2383049,29}{1858,Buy,0.07819154,37};Buy
S37045169;{3755,Buy,NA,0}{1935,Hold,NA,0};Buy
S5643224;{3237,Buy,0.06213489,0}{1114,Hold,0.09573241,2}{951,Hold,0.1343227,14}{15005,Buy,0.234316,18}{3740,Buy,0.244088,20}{1707,Hold,-0.02506964,22}{4091,Buy,0.1152793,25}{3583,Hold,-0.005593536,26}{3318,Buy,0.2294182,37}{4251,Buy,0.3331827,40}{4251,Buy,0.2782038,41};Sell
S94311056;{3864,Buy,NA,0}{3864,Buy,0.1485263,0}{2208,Buy,0.4898601,1}{3104,Buy,0.3856059,2}{342,Buy,0.1920826,3}{588,Buy,0.3123845,3}{3133,Buy,0.2030191,3}{208,Sell,-0.409427,3}{510,Buy,0.5286164,5}{1078,Buy,0.4110305,5}{881,Buy,0.4110305,5}{2190,Buy,0.2934447,5}{3105,Buy,NA,5}{1855,Buy,0.3951204,6}{338,Hold,NA,6}{510,Buy,0.3021123,6}{922,Buy,0.5020342,7}{1239,Hold,NA,9}{4527,Buy,0.302598,10}{3117,Buy,0.4123334,11}{3125,Buy,NA,11}{1855,Buy,0.2346211,12}{303,Buy,0.3142206,15}{2208,Buy,0.5770314,15}{1158,Buy,NA,17}{3084,Buy,0.473762,18}{3125,Buy,NA,18}{3110,Buy,0.3302269,19}{4550,Buy,-0.8534247,21}{1078,Buy,0.3436074,21}{3170,Buy,0.3678094,23}{736,Buy,0.2434631,23}{1573,Buy,0.6687842,25}{3084,Buy,0.5862827,28}{303,Buy,0.4391524,29}{3105,Buy,0.2904168,33}{3084,Buy,0.5333491,37}{303,Buy,0.4868998,45}{3104,Buy,NA,46}{3864,Buy,0.2257428,49}{3105,Buy,NA,50}{3084,Buy,0.5606373,52}{510,Buy,0.4022218,54}{3077,Buy,0.2356723,55}{303,Buy,0.3715962,55}{588,Buy,0.2362252,57};Buy
S2625222;{4144,Hold,-0.02254659,0};Hold
S17646222;{3627,Buy,NA,0};Buy
S4669063;{2312,Buy,0.1109397,0};Buy
S2327873;{287,Buy,NA,0};Sell
S27356109;{3835,Buy,NA,0}{5002,Sell,-0.05144039,42}{4122,Sell,NA,52};Buy
S661459;{3947,Buy,0.2435991,0};Hold
S1039689;{4412,Buy,0.2295082,0};Buy
S160255;{4348,Hold,0.1570926,0};Hold
S1862064;{2102,Hold,NA,0}{4236,Hold,0.09379273,14}{3373,Buy,0.3757261,20}{3708,Hold,NA,26};Hold
S38080196;{516,Sell,NA,0}{249,Hold,-0.07891982,27}{8759,Hold,-0.2784993,28}{2314,Hold,-0.08012588,34}{3727,Hold,NA,35};Sell
S16079104;{789,Hold,0.001001001,0}{2316,Hold,0.002925198,5}{1711,Hold,NA,12}{3705,Sell,-0.01364113,12}{860,Hold,-0.07348916,14}{3794,Sell,-0.1002853,21};Hold
S23548466;{527,Buy,0.203745,0}{1211,Hold,NA,0}{1239,Buy,0.4077898,16}{1389,Buy,0.371807,17}{1914,Buy,0.2596899,32}{3120,Buy,NA,47}{1497,Buy,0.1555128,50};Sell
S47439160;{3673,Buy,0.2228456,0}{1209,Buy,0.107665,19}{14907,Buy,0.1830536,34};Hold
S17283111;{3519,Hold,0.07255521,0};Buy
S840140;{1081,Buy,NA,0};Sell
S33204245;{3267,Buy,0.08349267,0}{3161,Buy,0.2109624,0}{3302,Buy,NA,7}{3161,Buy,NA,18}{3972,Hold,0.1352254,29};Buy
S48162117;{3659,Buy,2.324549,0}{4232,Buy,2.55482,34}{347,Hold,2.289183,36}{1346,Buy,NA,44};Hold
S6843203;{1700,Buy,0.3010282,0}{420,Buy,0.5033189,7}{1700,Buy,0.3221317,16}{1700,Buy,0.1999781,24}{1700,Buy,0.1558174,36}{1700,Buy,0.2241315,45}{1061,Sell,-0.03501467,47}{1700,Buy,0.2913843,50}{593,Hold,0.2922568,53}{1700,Buy,0.3308541,55};Buy
S37310117;{1500,Buy,0.7402586,0}{3199,Buy,0.6113335,32}{3199,Buy,0.6786127,51};Hold
S2204583;{1249,Buy,NA,0}{1211,Hold,NA,32};Buy
S32042162;{3633,Buy,0.1715129,0}{3633,Buy,NA,19}{3633,Buy,0.2681638,36}{4170,Buy,0.248191,37};Sell
S2026475;{22921,Hold,NA,0}{3199,Buy,0.1674209,46}{1552,Buy,0.1760943,59};Buy
S48021166;{3502,Buy,NA,0};Buy
S340236;{2290,Buy,NA,0};Hold
S4936756;{307,Buy,0.2141965,0};Hold
S727480;{1891,Buy,0.1592894,0}{307,Hold,0.1253517,38}{4009,Hold,0.07638335,41}{1298,Hold,0.1242226,41};Hold
S2620997;{2066,Hold,NA,0}{927,Hold,-0.03680771,14}{927,Hold,-0.03013509,20}{927,Hold,-0.05819038,30}{3473,Hold,0.0107597,34}{927,Hold,-0.1175544,38}{1344,Buy,0.103057,38};Hold
S21249258;{687,Buy,NA,0}{1189,Buy,NA,0};Sell
S46582110;{848,Hold,0.007725899,0};Hold
S16079104;{378,Hold,NA,0}{4541,Buy,0.1339899,36};Hold
S21249258;{1699,Buy,1.162162,0}{1699,Buy,1.310358,2}{1638,Buy,NA,10}{846,Buy,1.263701,22};Buy
S1956391;{291,Buy,0.2259194,0}{1099,Buy,0.3438369,39};Sell
S30990203;{1041,Buy,NA,0};Buy
S36586316;{1700,Buy,-0.02662866,0}{1700,Buy,-0.006387509,5}{951,Buy,NA,8}{4221,Buy,0.03874228,8}{3664,Buy,0.1697181,12}{4458,Buy,0.1501929,17}{4349,Hold,-0.02815013,20}{951,Buy,1.016129,30}{1700,Buy,0.2504466,31}{1700,Buy,0.1275773,41}{4349,Hold,-0.09793814,41}{1700,Buy,0.1129661,44}{2019,Sell,-0.05920519,46}{489,Hold,-0.09355779,49}{1700,Buy,0.09993715,57};Buy
S1564262;{3348,Hold,1.688468,0}{603,Buy,1.820688,0}{2252,Buy,NA,19}{3406,Hold,NA,44}{24125,Buy,NA,44}{3057,Buy,1.820801,47}{2272,Buy,1.763279,50}{1936,Buy,NA,50}{1527,Hold,NA,52}{14907,Buy,1.933322,52}{15211,Buy,90.51342,57}{22618,Buy,NA,58}{22617,Buy,1.958946,64};Sell
S49814117;{2250,Sell,NA,0};Buy
S34745119;{1259,Buy,-0.647487,0};Sell
S3315755;{1045,Hold,NA,0};Buy
S287346;{4348,Hold,0.03129028,0}{3424,Buy,0.06480421,19}{4348,Hold,-0.008246044,28}{3849,Hold,0.05379922,32};Sell
S12358128;{3808,Buy,0.08131488,0}{22704,Buy,0.09289617,45}{2151,Buy,NA,49};Sell
S27414253;{1158,Buy,NA,0}{303,Hold,1.287722,22}{458,Hold,NA,23}{3105,Hold,1.328914,24}{3178,Hold,NA,29}{4148,Sell,NA,47}{3104,Sell,NA,47}{941,Hold,1.05923,48}{588,Buy,1.669372,48}{3864,Hold,NA,49}{881,Sell,NA,49}{3115,Sell,NA,50}{4527,Buy,1.730833,50}{666,Hold,NA,51}{3077,Buy,1.654695,54}{458,Hold,NA,56};Sell
S29454106;{1076,Buy,NA,0};Buy
S49814117;{3498,Buy,NA,0};Buy
S7291152;{1203,Hold,0.07749077,0}{1531,Hold,NA,16}{1392,Buy,0.06016433,17}{1531,Hold,-0.9072356,17}{24669,Hold,0.05333333,19}{12195,Hold,0.06583918,22}{4640,Buy,0.1763115,23}{24682,Hold,NA,24}{1392,Buy,0.09484056,28}{4743,Buy,0.1509817,48}{4640,Buy,0.2207382,54};Buy
S3407252;{3467,Sell,-0.016238,0}{14970,Sell,-0.05569007,31}{294,Hold,NA,38};Buy
S21249258;{3369,Buy,1.258121,0}{466,Buy,0.04220948,0}{1229,Hold,0.9107174,0}{1699,Buy,1.084419,0}{1638,Buy,1.258121,0}{1412,Buy,1.370577,1}{1404,Buy,1.370577,1}{1229,Hold,0.8727915,4}{846,Buy,1.410493,11}{3369,Buy,1.48139,26}{1699,Buy,1.392822,33}{1699,Buy,1.380952,34}{1638,Buy,NA,42}{846,Buy,1.310967,52};Buy
S32314222;{489,Buy,3.217252,0}{489,Buy,NA,41}{1220,Buy,1.603037,48};Buy
S3173882;{618,Hold,1.06334,0};Hold
S4534577;{4775,Buy,0.1850501,0};Hold
S4236243;{3498,Sell,-0.1298527,0}{1639,Buy,0.2621024,31}{3967,Buy,0.1181834,34}{3223,Hold,0.05563003,50};Buy
S3795794;{2066,Hold,-0.04315377,0}{3705,Hold,0.06007067,2}{3878,Hold,0.09402415,4}{762,Buy,0.1054767,10}{1344,Hold,NA,25}{3705,Hold,0.136622,53}{3878,Hold,0.09115708,53};Hold
S4576574;{1346,Buy,0.07144645,0}{1346,Buy,0.09842306,27}{1202,Buy,0.167931,38};Sell
S47356301;{1700,Hold,NA,0}{4458,Buy,1.631896,26}{951,Buy,2.646602,26}{1700,Hold,NA,27}{1700,Hold,NA,30}{864,Buy,1.590728,31}{2311,Buy,1.653916,31}{1877,Buy,1.64035,33}{1700,Hold,NA,36}{363,Sell,NA,42}{1877,Buy,0.3253104,44}{1826,Buy,0.5433322,46}{1700,Hold,NA,47}{4349,Buy,1.416984,50}{1700,Hold,NA,51}{1700,Hold,NA,57};Buy
S47341190;{1864,Hold,0.04669887,0};Buy
S32042162;{866,Buy,0.3373318,0}{3633,Buy,0.193133,27}{3633,Buy,0.1845918,46};Sell
S1940885;{4582,Buy,0.1403509,0};Buy
S66694;{629,Buy,0.2907069,0};Sell
S4069791;{4775,Hold,0.08437314,0}{3586,Buy,0.1969697,7}{3253,Buy,0.121722,23}{3457,Buy,0.1828935,24}{4775,Hold,0.06022053,47}{3457,Buy,0.1133314,52}{4276,Buy,0.1773363,56};Hold
S94311056;{3117,Sell,NA,0}{4527,Buy,NA,0}{1573,Buy,0.3289441,0}{303,Buy,0.2126615,0}{3117,Buy,-0.003291944,0}{342,Buy,0.002976126,1}{2208,Buy,NA,1}{3864,Buy,NA,3}{1736,Buy,0.1231836,4}{881,Buy,NA,4}{510,Buy,0.2658101,4}{3104,Buy,0.13164,5}{3105,Buy,0.2221712,5}{4527,Buy,0.2656517,5}{3084,Buy,0.3114273,6}{510,Buy,0.2146228,6}{3084,Buy,0.3347769,7}{3084,Buy,0.2455439,7}{941,Buy,0.3570852,7}{2190,Buy,0.1389065,9}{3104,Buy,0.1390311,10}{1078,Buy,0.2054236,11}{1736,Buy,NA,13}{3084,Buy,NA,15}{922,Buy,0.2432885,16}{303,Buy,0.3580536,16}{3105,Buy,0.05201337,16}{510,Buy,NA,18}{4657,Buy,NA,18}{3082,Buy,0.2746612,19}{3077,Buy,0.2538756,21}{342,Buy,NA,21}{3077,Buy,0.0833034,23}{3104,Buy,0.2436695,24}{736,Buy,0.2675874,27}{1709,Buy,0.2360479,29}{3131,Sell,NA,33}{510,Buy,9.444004,34}{1573,Buy,NA,39}{3178,Buy,0.4765024,40}{3110,Buy,0.4416244,40}{303,Buy,0.4648764,40}{3084,Buy,0.5482506,41}{3077,Buy,-0.468511,41}{4527,Buy,0.3841823,41}{3117,Buy,0.4059406,43}{588,Buy,0.4016455,48}{922,Buy,0.5391773,49}{588,Buy,0.4546349,51}{208,Sell,-0.3454143,51}{3864,Buy,NA,52}{3864,Buy,0.2503911,52}{3133,Buy,0.3353692,52}{3104,Buy,0.517465,52}{3117,Buy,0.4780299,53}{881,Buy,0.4780299,53}{1855,Buy,0.4780299,53}{2208,Buy,0.6406132,53}{2190,Buy,0.3548608,53}{1239,Hold,NA,53}{510,Buy,0.6016353,54}{1078,Buy,0.4784326,54}{342,Buy,0.3429096,54}{338,Hold,NA,54}{3125,Buy,NA,55}{4527,Buy,0.4098924,60}{3105,Buy,NA,61};Hold
S30943157;{3180,Buy,0.1396011,0}{14928,Buy,0.1695906,5}{3996,Buy,NA,6}{851,Hold,0.1557178,12}{14928,Buy,NA,29}{3334,Hold,NA,34}{4516,Buy,0.2455516,46}{224,Buy,0.3649852,47}{3180,Buy,0.08892922,48}{3839,Hold,0.1145511,49}{851,Hold,0.1665587,53}{4245,Buy,0.4647137,57};Sell
S4850142;{25536,Buy,NA,0}{3457,Hold,-0.01299556,27}{1061,Sell,-0.07959775,36}{3457,Hold,0.0320098,51};Sell
S1045499;{3500,Buy,NA,0}{4426,Hold,NA,19}{4531,Buy,0.2942989,26}{791,Buy,0.2806582,33};Hold
S2718877;{4306,Buy,0.07794362,0}{3253,Hold,0.06791969,5}{4128,Buy,0.1855905,24}{3813,Hold,0.1155008,29}{3813,Hold,0.1326097,51}{2266,Buy,NA,55};Hold
S1105963;{4161,Buy,0.2095149,0};Buy
S44107242;{593,Buy,0.1863758,0}{3141,Buy,NA,0}{1222,Buy,NA,3}{865,Hold,-0.6065086,32};Sell
S25246342;{1700,Buy,1.873246,0}{1700,Buy,1.687061,21}{1700,Buy,1.901138,38}{1700,Buy,1.843395,39};Buy
S16542124;{3610,Buy,1.097992,0}{3304,Buy,NA,3}{4570,Buy,NA,46};Sell
S379380;{2071,Buy,0.1266226,0};Hold
S7097194;{3221,Buy,0.1685117,0}{3278,Hold,NA,38};Buy
S144666;{4225,Buy,0.1580895,0}{1294,Hold,-0.09402054,2}{3782,Buy,0.1856119,52};Hold
S4364360;{283,Buy,0.1446056,0};Sell
S14670347;{764,Buy,0.5625,0}{3112,Hold,NA,16}{3560,Buy,NA,17}{2241,Buy,0.1287625,19}{3120,Hold,NA,21}{3173,Buy,0.1769651,21}{1276,Buy,NA,21}{764,Buy,0.4936329,23}{3993,Buy,0.2163336,24}{1709,Hold,0.359966,25}{3165,Buy,NA,27};Sell
S32314222;{1700,Hold,NA,0}{1700,Hold,NA,33}{1700,Hold,NA,34}{1700,Hold,NA,41}{1700,Hold,NA,53};Buy
S38080196;{668,Buy,NA,0}{1324,Hold,NA,21};Sell
S15223161;{3082,Hold,NA,0};Buy
S453098;{10065,Hold,NA,0}{4315,Hold,-0.04275686,30}{224,Buy,0.1489407,31}{10065,Buy,0.08136483,33}{3775,Buy,0.1717086,34}{3693,Buy,0.1181593,36};Sell
S1038485;{3656,Hold,0.2887062,0}{3091,Buy,0.5465572,46};Buy
S272250;{2199,Buy,1.657796,0};Sell
S36348162;{4720,Hold,3.697091,0};Buy
S33907101;{740,Buy,0.1669304,0}{1866,Buy,NA,33};Buy
S49814117;{1316,Hold,1.007344,0}{1417,Buy,1.497238,36}{308,Hold,1.074009,44}{1201,Buy,1.488811,44}{497,Buy,1.556124,45};Sell
S2745665;{828,Hold,0.1025358,0}{1918,Buy,0.3045842,44}{1188,Buy,0.4112903,49};Sell
S11158180;{3246,Buy,0.3584906,0}{342,Hold,0.1038289,19}{3124,Hold,NA,22}{4527,Hold,0.05042017,55};Buy
S27897285;{1700,Buy,0.308774,0}{1700,Buy,0.3085448,7}{1700,Buy,0.2404462,24}{1700,Buy,0.3593208,45}{277,Hold,0.4638839,45}{1115,Hold,0.4082612,46}{1700,Buy,0.3620238,52}{865,Hold,0.3617066,55}{1700,Buy,0.4275956,55};Buy
S34392131;{3153,Buy,NA,0};Sell
S2349116;{340,Hold,-0.02826855,0}{4046,Hold,NA,11}{1464,Hold,0.04803493,14}{3621,Sell,-0.2854307,29}{8593,Buy,-0.005964215,32}{2119,Hold,NA,33}{3140,Buy,0.04417671,33}{3167,Hold,-0.1111111,34}{29155,Sell,-0.1515152,34}{3041,Buy,0.05263158,35}{4173,Buy,0.04712042,36}{13770,Hold,NA,37}{1248,Buy,0.06079151,37}{14470,Hold,0.09934853,38}{3006,Buy,0.02459016,40};Sell
S23987404;{1704,Buy,NA,0}{1035,Buy,0.3071895,1}{281,Buy,0.4975932,5}{1936,Buy,0.2658228,5}{3074,Buy,NA,7}{3134,Buy,0.4173754,7}{1831,Buy,0.2839753,7}{603,Buy,NA,8}{3154,Buy,0.336478,8}{3054,Buy,0.2608353,9}{3052,Buy,0.2769354,10}{1892,Buy,0.4295325,11}{930,Hold,0.163575,12}{3829,Buy,0.2310287,12}{603,Buy,0.450253,12}{3053,Buy,0.2647555,12}{1035,Buy,0.3153457,12}{3348,Buy,0.2042148,13}{3057,Buy,0.3493001,14}{3014,Buy,0.2481025,14}{4086,Buy,0.3313363,15}{4237,Buy,0.3812614,15}{3854,Buy,0.4583333,16}{1187,Buy,0.2326389,16}{1723,Buy,0.2523779,17}{1704,Buy,0.2523779,17}{4309,Buy,0.4267597,17}{3012,Buy,0.1889664,17}{3084,Buy,NA,17}{3014,Buy,0.1414077,17}{15211,Buy,0.2074459,18}{4419,Buy,0.2912963,18}{4309,Buy,0.5083218,19}{1892,Buy,NA,21}{3012,Buy,0.1990408,22}{1892,Buy,0.2570294,24}{3054,Buy,0.3231889,24}{3084,Buy,0.1023363,25}{3348,Buy,0.1248777,26}{15211,Buy,0.1568336,27}{3052,Buy,NA,27}{3054,Hold,NA,31}{1936,Buy,NA,34}{4447,Buy,0.1634671,34}{22874,Buy,-0.8239953,35}{2296,Buy,NA,36}{1645,Buy,0.122177,37}{3084,Buy,-0.06017674,37}{3154,Buy,0.1034483,39}{3012,Buy,0.05977109,40}{3134,Buy,0.1958357,41}{1831,Buy,-0.001125492,41}{1936,Buy,-0.09571508,42}{4309,Hold,-0.09571508,42}{4237,Buy,0.1407902,42}{3057,Buy,-0.06789093,42}{15211,Buy,0.004448271,43}{1035,Buy,0.1648746,45}{3830,Hold,0.0508133,46}{14907,Buy,0.2979521,47}{3074,Buy,NA,49}{3054,Buy,0.1275546,49}{3057,Buy,NA,50}{281,Buy,0.2219959,50}{4190,Buy,0.01583508,54}{930,Hold,NA,55}{296,Buy,0.2592593,55};Buy
S4295271;{21847,Buy,0.1348684,0}{3750,Buy,0.08788033,17}{3298,Buy,0.3418201,51};Buy
S1039689;{3367,Hold,NA,0};Buy
S2766091;{4791,Buy,NA,0}{4791,Buy,0.8396846,47}{4213,Buy,NA,56};Buy
S1235493;{299,Hold,0.04347826,0}{3610,Hold,NA,0};Hold
S23987404;{1936,Buy,0.6381236,0}{1892,Hold,0.8867925,1}{3057,Buy,0.1468902,7}{1645,Buy,0.3213531,11}{3054,Buy,0.5706806,13}{930,Hold,0.2041885,13}{3154,Buy,0.5568241,18}{281,Hold,0.2041885,20}{4486,Buy,NA,20}{603,Hold,NA,22}{3052,Hold,NA,22}{1742,Hold,NA,23}{3854,Hold,0.1794872,23}{370,Sell,-0.2307692,23}{1527,Buy,0.6343207,25}{3084,Buy,1.093973,25}{3054,Buy,0.5748031,26}{1141,Buy,0.2720157,28}{4190,Hold,NA,43}{3082,Buy,-0.1194082,44}{3014,Buy,0.1656658,49};Buy
S39374150;{1394,Hold,0.053168,0}{1564,Hold,0.142436,18}{272,Hold,-0.04499541,19}{3250,Buy,0.1303555,20}{690,Buy,0.1623748,22}{3399,Buy,0.158026,23}{1844,Buy,0.1045787,23}{629,Buy,0.1223944,23}{4217,Buy,0.2456494,27}{4202,Buy,0.3714734,30}{3260,Buy,0.2407444,35}{26616,Buy,0.3219616,39}{690,Buy,0.2786141,41}{4217,Buy,0.2371134,44}{2137,Buy,0.1973658,55};Sell
S39455115;{3305,Buy,0.1766975,0}{21974,Buy,0.1866029,24}{955,Buy,0.1132812,27}{22616,Buy,0.1851246,29}{21974,Buy,0.2180747,39}{279,Buy,0.1591356,39}{587,Buy,0.07899807,41}{22616,Buy,0.1694707,52};Buy
S32042162;{3377,Buy,NA,0}{3633,Buy,NA,21}{1052,Buy,NA,22}{3377,Buy,NA,25}{4684,Buy,NA,27}{1518,Sell,NA,48};Buy
S10502119;{735,Sell,-0.5374339,0};Sell
S23548466;{3510,Buy,0.2455516,0}{1389,Buy,0.2048193,1}{1914,Buy,NA,7}{3128,Buy,NA,19}{1239,Hold,NA,22}{1270,Hold,-0.2359932,22}{3677,Sell,-0.3133047,24}{869,Buy,0.08559499,26}{2193,Hold,-0.03966597,26}{758,Buy,0.1814346,27}{14927,Buy,0.1814346,27}{1211,Hold,-0.05063291,27}{1389,Buy,0.1311269,28}{2088,Buy,0.1498973,29}{4989,Hold,-0.1786448,29}{3144,Sell,-0.2446496,33}{1673,Sell,-0.259564,35}{932,Sell,-0.1772933,35}{3144,Sell,-0.2721391,36}{3108,Sell,NA,39}{635,Hold,NA,42}{1389,Buy,NA,49}{3144,Sell,-0.2586491,51};Buy
S686568;{286,Hold,0.05620521,0};Hold
S11027212;{577,Buy,0.1527378,0}{1669,Buy,0.2954966,20}{4513,Buy,NA,27}{3163,Buy,NA,28}{1669,Buy,0.3096352,31};Buy
S11746101;{3139,Hold,NA,0};Buy
S3814856;{1301,Buy,0.09074031,0}{693,Buy,0.1432741,23}{1301,Buy,0.09675847,24}{3811,Buy,0.2067578,57};Sell
S30199191;{837,Hold,NA,0}{3077,Buy,10.06753,0}{3169,Buy,0.1656953,1}{4365,Hold,NA,2}{8605,Buy,-0.8153278,33}{4624,Hold,NA,38};Hold
